trading_date,Close,Realised_Volatility
2010-11-05,122.74,0.00569375476002703
2010-11-08,122.54,0.0050358979098442
2010-11-09,121.6,0.00670072566766853
2010-11-10,122.07,0.00754821371757731
2010-11-11,121.65,0.0070814370726051
2010-11-12,120.2,0.00906684492315866
2010-11-15,120.03,0.00645640415698603
2010-11-16,118.15,0.0096062644115946
2010-11-17,118.22,0.0072741205613754
2010-11-18,119.97,0.00600671484959794
2010-11-19,120.28,0.00554040602510074
2010-11-22,120.15,0.00674175055770313
2010-11-23,118.42,0.0081918552873156
2010-11-24,120.18,0.00509514510414293
2010-11-29,119.17,0.0084408165111283
2010-11-30,118.45,0.00828312368942595
2010-12-01,121.01,0.00626952262214563
2010-12-02,122.57,0.00581129563244659
2010-12-03,122.86,0.00614761465343176
2010-12-06,122.73,0.00486492223260957
2010-12-07,122.83,0.0068657602193379
2010-12-08,123.25,0.00578614494806761
2010-12-09,123.79,0.00552815896870077
2010-12-10,124.51,0.00435432424713084
2010-12-13,124.55,0.00444036237608548
2010-12-14,124.65,0.00519293399610897
2010-12-15,124.1,0.00547296603625142
2010-12-16,124.79,0.00549314938695629
2010-12-17,124.34,0.00380718455497453
2010-12-20,124.57,0.00454661576802544
2010-12-21,125.36,0.00339939093531673
2010-12-22,125.78,0.00278740481745905
2010-12-23,125.59,0.00297563869135076
2010-12-27,125.66,0.00300136620526691
2010-12-28,125.8,0.00284555375394623
2010-12-29,125.93,0.00230591399870254
2010-12-30,125.76,0.00321372912288676
2010-12-31,125.8,0.0034208638691871
2011-01-03,127.05,0.00380189222047525
2011-01-04,126.93,0.00464198489276597
2011-01-05,127.63,0.0046385156900413
2011-01-06,127.39,0.00504884362552746
2011-01-07,127.12,0.00704169342397105
2011-01-10,126.98,0.00607276529742311
2011-01-11,127.43,0.00519021054275978
2011-01-12,128.6,0.00395379446959736
2011-01-13,128.42,0.00443821357783394
2011-01-14,129.28,0.00501089266961404
2011-01-18,129.53,0.00414630958644392
2011-01-19,128.26,0.00566859004719217
2011-01-20,128.09,0.00661579476592855
2011-01-21,128.4,0.00478936103477061
2011-01-24,129.13,0.00540705191762388
2011-01-25,129.14,0.00673065961002464
2011-01-26,129.67,0.00621070610008508
2011-01-27,130.02,0.00532841002680846
2011-01-28,127.68,0.00899227474352383
2011-01-31,128.67,0.00630858252588355
2011-02-01,130.75,0.0047992480095693
2011-02-02,130.47,0.00476233662347323
2011-02-03,130.78,0.00541846218664957
2011-02-04,131.15,0.00569054527201119
2011-02-07,131.98,0.00442865397185925
2011-02-08,132.59,0.00420269915733964
2011-02-09,132.27,0.00494061008676748
2011-02-10,132.33,0.00672434865204043
2011-02-11,133.11,0.00572079188659241
2011-02-14,133.43,0.00405863723445406
2011-02-15,133.01,0.00465931669644668
2011-02-16,133.83,0.00542159789728159
2011-02-17,134.27,0.00402727238458228
2011-02-18,134.57,0.00400163902176239
2011-02-22,131.83,0.00812115042348806
2011-02-23,131.03,0.00856132080923829
2011-02-24,130.93,0.00924179672611293
2011-02-25,132.32,0.00495473554596952
2011-02-28,133.14,0.00488689738213455
2011-03-01,130.92,0.00865307094271579
2011-03-02,131.2,0.00822862310129709
2011-03-03,133.47,0.00578719146715791
2011-03-04,132.44,0.00783374387110698
2011-03-07,131.41,0.00890836771384226
2011-03-08,132.57,0.00680446135680837
2011-03-09,132.39,0.0086738283799386
2011-03-10,129.92,0.00991416271954463
2011-03-11,130.84,0.0077960509003143
2011-03-14,130.07,0.00875206914649949
2011-03-15,128.63,0.0114697758354172
2011-03-16,126.21,0.0164789995421689
2011-03-17,127.8,0.0100760193685099
2011-03-18,127.79,0.00786639542346655
2011-03-21,129.72,0.00562355806051067
2011-03-22,129.3,0.00584412694622897
2011-03-23,129.66,0.00668189750082904
2011-03-24,130.9,0.00610228776416112
2011-03-25,131.28,0.005234261694458
2011-03-28,130.97,0.00448945936308878
2011-03-29,131.84,0.0051930708606108
2011-03-30,132.76,0.00476310133934806
2011-03-31,132.57,0.00443429832466659
2011-04-01,133.16,0.00475447991074341
2011-04-04,133.24,0.00487795160869914
2011-04-05,133.22,0.00570518078905376
2011-04-06,133.62,0.00499630011581403
2011-04-07,133.36,0.00753022770402648
2011-04-08,132.85,0.00562800514384328
2011-04-11,132.47,0.00527310938031687
2011-04-12,131.47,0.00613039646335785
2011-04-13,131.46,0.00596794009793589
2011-04-14,131.56,0.00554039485412211
2011-04-15,132.05,0.00540668099524057
2011-04-18,130.55,0.00807647915273302
2011-04-19,131.29,0.00500614759516272
2011-04-20,133.13,0.00468543652625222
2011-04-21,133.75,0.00369932746000854
2011-04-25,133.61,0.00396180033051835
2011-04-26,134.78,0.0042447351498996
2011-04-27,135.62,0.00523960226155999
2011-04-28,136.11,0.00420178976068821
2011-04-29,136.46,0.00328405862900733
2011-05-02,136.23,0.0046035329826733
2011-05-03,135.72,0.00570732377484647
2011-05-04,134.84,0.00758023826802589
2011-05-05,133.64,0.00893193351629643
2011-05-06,134.17,0.0090934793576041
2011-05-09,134.73,0.0063544383595983
2011-05-10,135.89,0.00469601627422662
2011-05-11,134.45,0.00713336102933947
2011-05-12,135.11,0.00753246485064905
2011-05-13,134.03,0.0081316738195172
2011-05-16,133.21,0.00685561253494432
2011-05-17,133.19,0.00810653117035646
2011-05-18,134.37,0.00559295875384985
2011-05-19,134.66,0.00691734480963504
2011-05-20,133.62,0.00617479463235674
2011-05-23,132.04,0.00722276497820624
2011-05-24,131.96,0.00614373335906844
2011-05-25,132.39,0.00592334020849828
2011-05-26,132.99,0.00690185497020857
2011-05-27,133.52,0.00461120743066418
2011-05-31,134.89,0.00535054447064841
2011-06-01,131.86,0.00771072618184354
2011-06-02,131.7,0.00969953558005762
2011-06-03,130.43,0.00745290010113561
2011-06-06,129.05,0.00727227645415934
2011-06-07,128.94,0.0064867156695705
2011-06-08,128.42,0.0079553339647132
2011-06-09,129.37,0.00572040051800352
2011-06-10,127.53,0.00854108358687435
2011-06-13,127.69,0.00811618745869995
2011-06-14,129.31,0.00521996179087626
2011-06-15,127.03,0.00960099218743758
2011-06-16,127.3,0.00993279253064307
2011-06-17,127.05,0.00820583015080759
2011-06-20,127.72,0.00650337618938545
2011-06-21,129.45,0.00552123856443274
2011-06-22,128.67,0.00700023856720528
2011-06-23,128.31,0.0112365970406524
2011-06-24,126.8,0.00856846915933987
2011-06-27,127.95,0.00634935950688563
2011-06-28,129.6,0.00539713369338581
2011-06-29,130.74,0.00699478390315407
2011-06-30,131.97,0.00553472251204382
2011-07-01,133.91,0.00616666086102148
2011-07-05,133.82,0.0057373664860768
2011-07-06,133.96,0.00595075131075573
2011-07-07,135.4,0.00429845607799599
2011-07-08,134.41,0.00601204846963848
2011-07-11,131.99,0.00657352619340034
2011-07-12,131.4,0.00879565914084505
2011-07-13,131.84,0.00744127075436256
2011-07-14,130.94,0.00852751112967981
2011-07-15,131.71,0.00822305638179688
2011-07-18,130.6,0.0079968856381134
2011-07-19,132.72,0.00669217541344885
2011-07-20,132.65,0.00564800718768337
2011-07-21,134.49,0.00808847011473246
2011-07-22,134.58,0.00583829500636377
2011-07-25,133.84,0.00650755222170381
2011-07-26,133.33,0.00644869795340547
2011-07-27,130.61,0.00823008867579466
2011-07-28,130.22,0.0076084192269605
2011-07-29,129.32,0.0113421935108664
2011-08-01,128.79,0.0127461861960787
2011-08-02,125.5,0.010446107050167
2011-08-03,126.2,0.0145150495721332
2011-08-04,120.2,0.0187340112540098
2011-08-05,120.03,0.0294955783904553
2011-08-08,112.28,0.0294979368309048
2011-08-09,117.48,0.0349379767552342
2011-08-10,112.25,0.0300465949493201
2011-08-11,117.33,0.0231686461074002
2011-08-12,118.16,0.0165661980858546
2011-08-15,120.67,0.0104381067874822
2011-08-16,119.57,0.0159379552603838
2011-08-17,119.67,0.0118410502783427
2011-08-18,114.41,0.0205869729985747
2011-08-19,112.71,0.018204724246954
2011-08-22,112.77,0.0162226133909603
2011-08-23,116.48,0.0168193577406147
2011-08-24,118.09,0.0146736531723021
2011-08-25,116.32,0.0179265953562564
2011-08-26,117.97,0.0196743013971584
2011-08-29,121.35,0.00844814802611484
2011-08-30,121.63,0.0127758730842822
2011-08-31,122.26,0.0116657975852798
2011-09-01,120.93,0.0168120546637821
2011-09-02,117.82,0.0122942973782343
2011-09-06,117.02,0.0138805498509313
2011-09-07,120.29,0.00873645670036061
2011-09-08,119.03,0.013332372169309
2011-09-09,115.89,0.0167840047857678
2011-09-12,116.7,0.0164384776714036
2011-09-13,117.74,0.0146464921511
2011-09-14,119.37,0.0144133268415469
2011-09-15,121.44,0.011158239593317
2011-09-16,121.52,0.0112504896554899
2011-09-19,120.32,0.0115247523836062
2011-09-20,120.17,0.0111267938760322
2011-09-21,116.51,0.017020126895485
2011-09-22,112.9,0.0231026675896755
2011-09-23,113.44,0.0178140522740864
2011-09-26,116.21,0.0180874277560838
2011-09-27,117.55,0.0128893804533037
2011-09-28,115.11,0.0150337035778435
2011-09-29,116.01,0.0176075862460987
2011-09-30,113.15,0.0172396454016021
2011-10-03,109.92,0.0206646149779681
2011-10-04,112.32,0.0247568130531489
2011-10-05,114.47,0.0160276275001527
2011-10-06,116.52,0.0145793024879489
2011-10-07,115.68,0.0171246112823078
2011-10-10,119.59,0.00951601980984736
2011-10-11,119.65,0.0114077165127769
2011-10-12,120.72,0.0102114890173111
2011-10-13,120.48,0.012004623703055
2011-10-14,122.58,0.00913250624120047
2011-10-17,120.21,0.010652156217367
2011-10-18,122.58,0.0150120132589623
2011-10-19,121.12,0.0128584671322556
2011-10-20,121.63,0.0161782663114506
2011-10-21,123.95,0.00899113311331604
2011-10-24,125.51,0.00790074471552422
2011-10-25,123.06,0.014444235965293
2011-10-26,124.31,0.0132308093916958
2011-10-27,128.6,0.0096276836369468
2011-10-28,128.61,0.00903585730930768
2011-10-31,125.37,0.00951088509807857
2011-11-01,122.01,0.0174692186781755
2011-11-02,123.98,0.0124148493226404
2011-11-03,126.26,0.0124021550125276
2011-11-04,125.47,0.0104357132640282
2011-11-07,126.27,0.0115296612148323
2011-11-08,127.87,0.0104000492728378
2011-11-09,123.17,0.0128536848902711
2011-11-10,124.25,0.0127068707013788
2011-11-11,126.68,0.00712021042373332
2011-11-14,125.48,0.00986103496434779
2011-11-15,126.12,0.00971353962283331
2011-11-16,124.09,0.0100422330346408
2011-11-17,122.09,0.0154887541772405
2011-11-18,121.98,0.0111189538728204
2011-11-21,119.66,0.0110734349266313
2011-11-22,119.17,0.0120854053129956
2011-11-23,116.62,0.011084962876064
2011-11-28,119.71,0.00925417057442678
2011-11-29,120.03,0.0103880144644856
2011-11-30,125.09,0.00776533110898864
2011-12-01,124.97,0.00816462004126881
2011-12-02,124.83,0.00908237246991608
2011-12-05,126.21,0.00906015498902638
2011-12-06,126.31,0.00815035657964075
2011-12-07,126.65,0.0100607554210463
2011-12-08,123.97,0.0113341251569506
2011-12-09,126.03,0.00867430269268512
2011-12-12,124.19,0.00830655879424442
2011-12-13,123.09,0.0100708471279068
2011-12-14,121.74,0.010791651039893
2011-12-15,122.19,0.00841812275263238
2011-12-16,121.67,0.00795314087679494
2011-12-19,120.33,0.00893504008909952
2011-12-20,123.93,0.00701125874626398
2011-12-21,124.2,0.00886635986379283
2011-12-22,125.31,0.00649564106266476
2011-12-23,126.38,0.00417361848919741
2011-12-27,126.46,0.00474698772090297
2011-12-28,124.96,0.00673522027515855
2011-12-29,126.16,0.00572581019412386
2011-12-30,125.59,0.00429420458526151
2012-01-03,127.59,0.00564420649285315
2012-01-04,127.68,0.00551005177550236
2012-01-05,128.06,0.00708726178670911
2012-01-06,127.79,0.00644667073632643
2012-01-09,128,0.0058679012822354
2012-01-10,129.16,0.00519249521340383
2012-01-11,129.24,0.00522512899398794
2012-01-12,129.53,0.00556238324278427
2012-01-13,128.95,0.00652669492774482
2012-01-17,129.33,0.00518082045343118
2012-01-18,130.78,0.00573791347820705
2012-01-19,131.48,0.00452325050333245
2012-01-20,131.54,0.0042391053400582
2012-01-23,131.6,0.00559776424639269
2012-01-24,131.46,0.00490299195690997
2012-01-25,132.57,0.00779076173521403
2012-01-26,131.88,0.00629622220366829
2012-01-27,131.71,0.00670857277805252
2012-01-30,131.36,0.00586045062531288
2012-01-31,131.24,0.00703639586479987
2012-02-01,132.45,0.00644155995995146
2012-02-02,132.67,0.00468195243436527
2012-02-03,134.55,0.00434493018468683
2012-02-06,134.45,0.00470257642251114
2012-02-07,134.78,0.00493626235912675
2012-02-08,135.13,0.00479531403062409
2012-02-09,135.35,0.00594215039337475
2012-02-10,134.37,0.00522822842452526
2012-02-13,135.33,0.00451970276713671
2012-02-14,135.23,0.00572187525655893
2012-02-15,134.56,0.0076077914328722
2012-02-16,136.05,0.00575051764867941
2012-02-17,136.4,0.00397653208819553
2012-02-21,136.47,0.00491961893432197
2012-02-22,136.02,0.00556007213240392
2012-02-23,136.63,0.00510221503951276
2012-02-24,136.87,0.00364798426404272
2012-02-27,137.11,0.00512619899174014
2012-02-28,137.56,0.00528645862714609
2012-02-29,136.88,0.00687508572838067
2012-03-01,137.73,0.00737197686921761
2012-03-02,137.32,0.00504621153361963
2012-03-05,136.79,0.00513959508593016
2012-03-06,134.7,0.00586332433847961
2012-03-07,135.72,0.00471689734567218
2012-03-08,137.02,0.00420530181721635
2012-03-09,137.56,0.00443454006162276
2012-03-12,137.57,0.0045829288070187
2012-03-13,140.06,0.00543052454285028
2012-03-14,139.92,0.00445853326542677
2012-03-15,140.68,0.00480740578508276
2012-03-16,140.3,0.00342798815880853
2012-03-19,140.85,0.00425391470411417
2012-03-20,140.42,0.00422816452108118
2012-03-21,140.21,0.00460859331431235
2012-03-22,139.18,0.00545026861609983
2012-03-23,139.65,0.00477522505692101
2012-03-26,141.56,0.00367458414661754
2012-03-27,141.16,0.00398884525713673
2012-03-28,140.47,0.00658310309850896
2012-03-29,140.22,0.00681864770721769
2012-03-30,140.72,0.00489989152187116
2012-04-02,141.8,0.00472569107291779
2012-04-03,141.28,0.00692691599063387
2012-04-04,139.88,0.00556918855317395
2012-04-05,139.8,0.0049062260686582
2012-04-09,138.25,0.0045743034537702
2012-04-10,135.86,0.0074295819296902
2012-04-11,136.94,0.00547602781857538
2012-04-12,138.83,0.00472887601179563
2012-04-13,137.13,0.00597663370729515
2012-04-16,136.99,0.00708656453451674
2012-04-17,139.09,0.00509569931831935
2012-04-18,138.62,0.00555028246730965
2012-04-19,137.75,0.00823415838955203
2012-04-20,137.93,0.00561988060656604
2012-04-23,136.77,0.00641385499227333
2012-04-24,137.33,0.00573944498471143
2012-04-25,139.19,0.005764455178699
2012-04-26,140.14,0.00486229558685643
2012-04-27,140.43,0.00517747258675825
2012-04-30,139.82,0.00436995485626987
2012-05-01,140.72,0.00648043629736539
2012-05-02,140.34,0.00495902332128733
2012-05-03,139.29,0.00562817722848238
2012-05-04,137,0.00614409995438101
2012-05-07,137.12,0.0062754675128191
2012-05-08,136.52,0.00788411234986265
2012-05-09,135.73,0.0100823494231297
2012-05-10,136.02,0.00747092028421257
2012-05-11,135.57,0.00676631613012439
2012-05-14,134.14,0.00666813460369832
2012-05-15,133.36,0.00775661624551546
2012-05-16,132.85,0.00875750489329734
2012-05-17,130.83,0.0101180386795983
2012-05-18,129.82,0.00932030104328652
2012-05-21,131.95,0.00725905302123857
2012-05-22,132.07,0.00871572071061292
2012-05-23,132.26,0.0106097647221819
2012-05-24,132.5,0.00990159204425257
2012-05-25,132.14,0.00700415888672973
2012-05-29,133.69,0.00758265065668083
2012-05-30,131.79,0.00770206136553701
2012-05-31,131.53,0.00924458742109401
2012-06-01,128.22,0.00990654969073689
2012-06-04,128.17,0.00895354621492504
2012-06-05,129.02,0.00841418242744177
2012-06-06,132.01,0.0060996911902103
2012-06-07,132.02,0.00836069888677774
2012-06-08,133.09,0.00695325332969178
2012-06-11,131.47,0.00816261343098579
2012-06-12,132.95,0.00927870919348094
2012-06-13,132.09,0.00790592858996527
2012-06-14,133.49,0.00996563898463186
2012-06-15,134.1,0.00513509033739434
2012-06-18,134.42,0.00660346783255112
2012-06-19,135.7,0.00542974747665543
2012-06-20,135.48,0.00944662102282225
2012-06-21,132.46,0.00787150451362377
2012-06-22,133.46,0.00656432657777415
2012-06-25,131.28,0.0068728145464001
2012-06-26,131.97,0.00764462807153133
2012-06-27,133.18,0.00615941133806067
2012-06-28,132.79,0.00917775681006559
2012-06-29,136.22,0.00536120304493873
2012-07-02,136.46,0.00698684137090617
2012-07-05,136.81,0.00584849131962498
2012-07-06,135.52,0.00600003832459307
2012-07-09,135.31,0.0059178898182195
2012-07-10,134.16,0.00683702697602127
2012-07-11,134.18,0.00814372867569498
2012-07-12,133.59,0.00765719434687122
2012-07-13,135.7,0.00561959618354518
2012-07-16,135.42,0.0055057232078388
2012-07-17,136.4,0.0075908860208539
2012-07-18,137.37,0.00502061006447274
2012-07-19,137.71,0.0065261153992116
2012-07-20,136.46,0.00574212023943054
2012-07-23,135.13,0.0064112080520385
2012-07-24,133.99,0.00819831304429657
2012-07-25,133.96,0.0075695914573188
2012-07-26,136.11,0.00620837244107292
2012-07-27,138.7,0.00766573187942835
2012-07-30,138.67,0.00606724378851584
2012-07-31,137.98,0.00613011985269208
2012-08-01,137.62,0.00792376107684066
2012-08-02,136.66,0.00858189947302576
2012-08-03,139.35,0.00456407894005491
2012-08-06,139.63,0.00423599329061962
2012-08-07,140.29,0.00388015402082513
2012-08-08,140.47,0.00413894842949891
2012-08-09,140.58,0.00460287848789239
2012-08-10,140.84,0.00446324553714532
2012-08-13,140.76,0.00451768096128223
2012-08-14,140.76,0.00495880677319725
2012-08-15,140.92,0.00402461074099666
2012-08-16,141.99,0.00376573111126216
2012-08-17,142.19,0.00299717445537957
2012-08-20,142.19,0.00388451989334358
2012-08-21,141.77,0.00477682787775557
2012-08-22,141.79,0.00653170184677197
2012-08-23,140.69,0.0055939082592856
2012-08-24,141.52,0.00506995062472231
2012-08-27,141.52,0.0044172401119571
2012-08-28,141.4,0.00474294856457594
2012-08-29,141.51,0.00381602377370405
2012-08-30,140.47,0.00413508844235728
2012-08-31,141.17,0.00756053096491405
2012-09-04,140.95,0.00554982341536685
2012-09-05,140.91,0.00552657224097728
2012-09-06,143.74,0.00473478825790169
2012-09-07,144.33,0.00378167585176083
2012-09-10,143.53,0.00388894652640972
2012-09-11,143.88,0.00396146965480314
2012-09-12,144.33,0.00422934300141858
2012-09-13,146.65,0.00915864409042246
2012-09-14,147.2,0.00560951839498413
2012-09-17,146.77,0.00443756468465406
2012-09-18,146.62,0.00460177426859079
2012-09-19,146.7,0.00462861649502744
2012-09-20,146.72,0.00486707882716987
2012-09-21,145.88,0.0035342956110592
2012-09-24,145.62,0.00422243836698608
2012-09-25,144.14,0.00585516456147945
2012-09-26,143.33,0.00629031424070845
2012-09-27,144.69,0.00537140933699857
2012-09-28,143.9,0.00615734594243322
2012-10-01,144.33,0.00736360228025182
2012-10-02,144.47,0.00691860327735333
2012-10-03,145.09,0.00571912280519232
2012-10-04,146.2,0.00534316112015649
2012-10-05,146.15,0.00492658631527723
2012-10-08,145.64,0.0040750616433871
2012-10-09,144.21,0.005840961239438
2012-10-10,143.33,0.00620324294764185
2012-10-11,143.4,0.00481131012917543
2012-10-12,142.89,0.00609005816101085
2012-10-15,144.08,0.00553177673561572
2012-10-16,145.57,0.00372955693211079
2012-10-17,146.19,0.00424226852433244
2012-10-18,145.87,0.0058363810642485
2012-10-19,143.35,0.00626848088352525
2012-10-22,143.43,0.00710973136797619
2012-10-23,141.4,0.00716585770370682
2012-10-24,141.01,0.00735796381717725
2012-10-25,141.42,0.0067947090585805
2012-10-26,141.3,0.00752055314495157
2012-10-31,141.25,0.00640203835126489
2012-11-01,142.88,0.00562721609897388
2012-11-02,141.54,0.00666350189276975
2012-11-05,141.87,0.00549701751310885
2012-11-06,142.92,0.00588769076243182
2012-11-07,139.72,0.00917381132269968
2012-11-08,138.04,0.00865752122564842
2012-11-09,138.2,0.00971246277576806
2012-11-12,138.27,0.005426059637035
2012-11-13,137.83,0.00751748344872978
2012-11-14,135.92,0.00873099645196386
2012-11-15,135.67,0.00878073504341552
2012-11-16,136.39,0.0105353995513099
2012-11-19,139.11,0.00527135219023969
2012-11-20,139.23,0.0070145489630943
2012-11-21,139.52,0.00443059356241577
2012-11-26,141.09,0.00506032048947508
2012-11-27,140.42,0.00695390595833903
2012-11-28,141.46,0.00853818559230984
2012-11-29,142.14,0.00741488505855494
2012-11-30,142.06,0.00577523743702748
2012-12-03,141.46,0.00616726636896608
2012-12-04,141.21,0.00666043015272515
2012-12-05,141.48,0.00734777522830386
2012-12-06,141.96,0.00582309093332576
2012-12-07,142.4,0.00617956882335295
2012-12-10,142.51,0.00436580936589717
2012-12-11,143.43,0.00451075276486819
2012-12-12,143.51,0.00563128203622089
2012-12-13,142.69,0.00546652338099457
2012-12-14,142.11,0.00469055146399153
2012-12-17,143.77,0.00476802041156643
2012-12-18,145.35,0.00466844911285315
2012-12-19,144.28,0.00532560320285462
2012-12-20,145.09,0.00537056253643606
2012-12-21,142.8,0.00717864901094054
2012-12-26,141.71,0.00561244689651332
2012-12-27,141.59,0.00889453024721351
2012-12-28,139.95,0.00808650439976429
2012-12-31,142.46,0.0111076566901894
2013-01-02,146.08,0.00600518076178582
2013-01-03,145.77,0.00579783494194089
2013-01-04,146.38,0.00470365913089629
2013-01-07,145.97,0.00399350276533171
2013-01-08,145.54,0.00464808730388477
2013-01-09,145.95,0.00412680231820251
2013-01-10,147.07,0.00499896597828568
2013-01-11,147.11,0.00369440402714643
2013-01-14,146.96,0.00429118547959428
2013-01-15,147.04,0.00394943960692891
2013-01-16,147.04,0.00326355914706667
2013-01-17,147.92,0.00403973345701424
2013-01-18,148.33,0.00384219277202817
2013-01-22,149.09,0.0033802307788367
2013-01-23,149.37,0.00304360198953134
2013-01-24,149.39,0.00431476088997519
2013-01-25,150.2,0.00471383833379114
2013-01-28,150.04,0.00381035328664929
2013-01-29,150.67,0.00402633097949694
2013-01-30,150.1,0.00472507418516099
2013-01-31,149.81,0.00467041713858774
2013-02-01,151.22,0.00552620415254149
2013-02-04,149.54,0.00482097457745146
2013-02-05,151.06,0.00415308285461303
2013-02-06,151.17,0.00435583017284887
2013-02-07,150.94,0.00552565899226051
2013-02-08,151.78,0.00328617754722727
2013-02-11,151.76,0.00362849085217176
2013-02-12,152.01,0.00327367626981955
2013-02-13,152.16,0.00344849760734635
2013-02-14,152.29,0.00359606084935087
2013-02-15,152.15,0.0044651644780043
2013-02-19,153.22,0.00327003222940293
2013-02-20,151.31,0.00535990333972485
2013-02-21,150.41,0.00593702641481385
2013-02-22,151.84,0.00479076458999168
2013-02-25,149.01,0.00772283349114218
2013-02-26,150.01,0.00845449940986461
2013-02-27,151.91,0.00570143208316489
2013-02-28,151.61,0.00562892625214745
2013-03-01,152.13,0.00726001547195333
2013-03-04,152.87,0.00537330675384669
2013-03-05,154.31,0.00480295010279456
2013-03-06,154.51,0.00433442378436159
2013-03-07,154.79,0.00428882322152405
2013-03-08,155.44,0.00426770834282658
2013-03-11,155.99,0.00321005741908798
2013-03-12,155.7,0.00431019373544482
2013-03-13,155.88,0.004260556567507
2013-03-14,156.73,0.00301281258945196
2013-03-15,155.84,0.00344785887679802
2013-03-18,154.95,0.00522216587963365
2013-03-19,154.64,0.00779167947844543
2013-03-20,155.65,0.00501957387207847
2013-03-21,154.36,0.00596422662406853
2013-03-22,155.51,0.00492582641898821
2013-03-25,155,0.00664876367945907
2013-03-26,156.14,0.00464188326072903
2013-03-27,156.13,0.00467933038496225
2013-03-28,156.59,0.00409811383941841
2013-04-01,156.06,0.00511000014322874
2013-04-02,156.8,0.00403654526316244
2013-04-03,155.26,0.00558211668266649
2013-04-04,155.85,0.00605130169668907
2013-04-05,155.19,0.00551422552047562
2013-04-08,156.19,0.0047344767980331
2013-04-09,156.74,0.00486951276123249
2013-04-10,158.7,0.00475870431646542
2013-04-11,159.21,0.00474676926305847
2013-04-12,158.8,0.00486363147929773
2013-04-15,155.1,0.00857910790684751
2013-04-16,157.39,0.00612483858229181
2013-04-17,155.06,0.00888878339307797
2013-04-18,154.17,0.00818682651518386
2013-04-19,155.45,0.00589239293820664
2013-04-22,156.18,0.0065765183453187
2013-04-23,157.82,0.0101951154536059
2013-04-24,157.88,0.00497340235966712
2013-04-25,158.55,0.00436702261513065
2013-04-26,158.24,0.00541159675721343
2013-04-29,159.33,0.00385442419168349
2013-04-30,159.7,0.00461099742099065
2013-05-01,158.27,0.0061251044474961
2013-05-02,159.72,0.00455390934959101
2013-05-03,161.38,0.00360591300665774
2013-05-06,161.79,0.00289050259520096
2013-05-07,162.59,0.00356757797935946
2013-05-08,163.34,0.00324104432252808
2013-05-09,162.88,0.00549143203420397
2013-05-10,163.45,0.0054203939702558
2013-05-13,163.54,0.00413260887375785
2013-05-14,165.27,0.00377070552924234
2013-05-15,166.1,0.00493333479264529
2013-05-16,165.31,0.00495599566998122
2013-05-17,166.97,0.0042951156159298
2013-05-20,166.93,0.00446774414569871
2013-05-21,167.19,0.00505203269476226
2013-05-22,165.85,0.0101841493868254
2013-05-23,165.43,0.00839572064761418
2013-05-24,165.32,0.00651567241224534
2013-05-28,166.3,0.00636522091392862
2013-05-29,165.22,0.00703972051878145
2013-05-30,165.82,0.00551938765876468
2013-05-31,163.44,0.00709920849695366
2013-06-03,164.38,0.00965993684434556
2013-06-04,163.5,0.00794501117926488
2013-06-05,161.26,0.00939531525827289
2013-06-06,162.7,0.00910076355600506
2013-06-07,164.8,0.00686108861567898
2013-06-10,164.76,0.00639804361133766
2013-06-11,163.12,0.00725833148403554
2013-06-12,161.77,0.00814107384349079
2013-06-13,164.21,0.00641251275272356
2013-06-14,163.18,0.00670771273667851
2013-06-17,164.45,0.00618967290192608
2013-06-18,165.74,0.00493535757672314
2013-06-19,163.46,0.00993649095780054
2013-06-20,159.38,0.0099748258830656
2013-06-21,158.99,0.0108932037217173
2013-06-24,157.03,0.0113367677935932
2013-06-25,158.59,0.00817241783020033
2013-06-26,160.14,0.00629442083299541
2013-06-27,161.13,0.00560329181502002
2013-06-28,160.2,0.00740178529887552
2013-07-01,161.35,0.00587020889422145
2013-07-02,161.16,0.00674171403579227
2013-07-05,163,0.00695328829066742
2013-07-08,163.91,0.00527287754218015
2013-07-09,165.09,0.00483400098648385
2013-07-10,165.16,0.00645480071699647
2013-07-11,167.42,0.00408448241622266
2013-07-12,167.7,0.00381099905561583
2013-07-15,168.19,0.00290617197155635
2013-07-16,167.52,0.00378780886218255
2013-07-17,167.96,0.0044172433668957
2013-07-18,168.9,0.00366601629647395
2013-07-19,169.17,0.00385470259060841
2013-07-22,169.5,0.00303208113780686
2013-07-23,169.23,0.00335861287093858
2013-07-24,168.53,0.00498155342877158
2013-07-25,168.95,0.00463967382952103
2013-07-26,169.13,0.00486507325943818
2013-07-29,168.56,0.00422190967138714
2013-07-30,168.58,0.00438504897821923
2013-07-31,168.61,0.00646568725620631
2013-08-01,170.66,0.00398196207675545
2013-08-02,170.93,0.00356612118335845
2013-08-05,170.73,0.00307108845096497
2013-08-06,169.75,0.00370165547475965
2013-08-07,169.2,0.00403980912745734
2013-08-08,169.79,0.00382743402444192
2013-08-09,169.3,0.00525197708410186
2013-08-12,169.11,0.00430590095234753
2013-08-13,169.61,0.00460546813864253
2013-08-14,168.74,0.00556198096437824
2013-08-15,166.35,0.0063365907834032
2013-08-16,165.88,0.00514107627176318
2013-08-19,164.77,0.00522487783951717
2013-08-20,165.58,0.00458483625303838
2013-08-21,164.58,0.00743830927626416
2013-08-22,165.99,0.00451258822651642
2013-08-23,166.59,0.0046817068652102
2013-08-26,165.98,0.0048770551804555
2013-08-27,163.33,0.00640764726521486
